,cena (zł),powierzchnia,liczba pokoi,piętro,adres,rynek,rodzaj zabudowy,materiał budynku,okna,ogrzewanie,rok budowy,stan wykończenia (do),czynsz,forma własności,internet,telewizja kablowa,telefon,rolety antywłamaniowe,drzwi/okna antywłamaniowe,domofon/wideofon,monitoring/ochrona,system alarmowy,teren zamknięty,meble,pralka,zmywarka,lodówka,kuchenka,piekarnik,telewizor,balkon,pom. użytkowe,garaż/miejsce parkingowe,piwnica,ogródek,taras,winda,dwupoziomowe,oddzielna kuchnia,klimatyzacja
129,499000.0,72.3,3,p,Chwarzno-Wiczlino,wtórny,blok,0,plastikowe,miejskie,2012,zamieszkania,0,pełna,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0
130,318000.0,64.22,3,p,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
131,432837.0,70.38,3,1,Mały Kack,pierwotny,apartamentowiec,0,0,gazowe,2016,wykończenia,490,pełna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
132,749000.0,76.78,3,1,Kamienna Góra,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
133,770000.0,74.8,3,p,Mały Kack,wtórny,apartamentowiec,0,0,miejskie,2012,0,0,pełna,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
134,899000.0,107.75,5,5,Gdynia,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
135,499000.0,46.28,2,4,Śródmieście,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
136,699000.0,84.5,3,5,Śródmieście,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
137,479000.0,46.29,2,2,Śródmieście,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
138,560000.0,88.6,3,2,Karwiny,wtórny,blok,0,0,gazowe,2009,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139,889000.0,93.8,4,5,Śródmieście,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
140,343000.0,61.41,3,p,Działki Leśne,wtórny,kamienica,0,0,miejskie,0,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
141,660000.0,105.0,4,p,Orłowo,wtórny,apartamentowiec,0,0,gazowe,2000,0,0,pełna,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
142,1015000.0,120.6,5,2,Gdynia,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
143,550000.0,64.34,3,1,Działki Leśne,wtórny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
144,553000.0,64.6,3,1,Działki Leśne,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
145,663000.0,74.7,4,1,Działki Leśne,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
146,299000.0,67.0,4,p,Pogórze,wtórny,blok,wielka,plastikowe,miejskie,1986,zamieszkania,550,pełna,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
147,461700.0,54.0,2,2,Działki Leśne,wtórny,dom,0,0,0,2017,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
148,285000.0,52.6,3,4,Obłuże,wtórny,blok,wielka,plastikowe,miejskie,1980,zamieszkania,350,pełna,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
149,263000.0,51.0,3,3,Obłuże,wtórny,blok,wielka,plastikowe,miejskie,0,zamieszkania,450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
150,499000.0,72.3,3,p,Chwarzno-Wiczlino,wtórny,blok,0,plastikowe,miejskie,2012,zamieszkania,0,pełna,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0
151,320000.0,64.0,3,1,Oksywie,wtórny,kamienica,cegła,plastikowe,kotłownia,0,zamieszkania,300,pełna,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
152,255000.0,50.8,3,3,Obłuże,wtórny,blok,wielka,plastikowe,miejskie,1978,zamieszkania,450,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
153,579000.0,100.0,4,3,Wielki Kack,wtórny,blok,cegła,plastikowe,miejskie,2001,zamieszkania,0,pełna,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
154,499000.0,108.0,4,p,Pogórze,pierwotny,dom,pustak,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
155,249000.0,53.1,3,9,Pogórze,wtórny,blok,0,0,miejskie,1992,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
156,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
159,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
160,499000.0,108.0,4,p,Pogórze,pierwotny,dom,pustak,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
161,452000.0,82.19,3,2,Cisowa,wtórny,blok,cegła,plastikowe,miejskie,2008,zamieszkania,0,pełna,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0
162,497299.0,113.0,4,p,Dąbrowa,pierwotny,blok,beton,plastikowe,miejskie,2016,wykończenia,123,pełna,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0
163,174000.0,34.0,1,3,Gdynia,wtórny,blok,cegła,plastikowe,elektryczne,1950,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,230000.0,46.0,3,2,Oksywie,wtórny,blok,wielka,plastikowe,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,515000.0,109.0,4,1,Dąbrowa,wtórny,blok,cegła,0,gazowe,1996,zamieszkania,500,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
166,679900.0,135.0,4,1,Grabówek,wtórny,kamienica,cegła,plastikowe,gazowe,1937,zamieszkania,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,299000.0,54.0,3,4,Witomino,wtórny,0,0,0,0,1970,0,0,spółdzielcze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
168,540130.0,111.39,4,1,Dąbrowa,pierwotny,apartamentowiec,inne,0,gazowe,0,0,0,pełna,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,499000.0,82.0,4,1,Gdynia,wtórny,kamienica,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,497299.0,113.28,4,p,Dąbrowa,pierwotny,blok,pustak,plastikowe,gazowe,0,0,0,pełna,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
171,450000.0,59.92,3,p,Orłowo,pierwotny,apartamentowiec,0,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,619000.0,85.0,4,1,Orłowo,pierwotny,apartamentowiec,0,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
173,719000.0,94.0,4,1,Orłowo,pierwotny,apartamentowiec,0,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
174,1099000.0,128.0,4,2,Orłowo,pierwotny,apartamentowiec,0,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
175,999000.0,119.0,4,2,Orłowo,pierwotny,apartamentowiec,0,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
176,419900.0,86.9,4,p,Gdynia,pierwotny,0,0,0,0,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
177,480000.0,71.6,3,1,Gdynia,wtórny,0,0,0,0,2000,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,450000.0,59.92,3,p,Orłowo,pierwotny,blok,0,plastikowe,gazowe,2016,wykończenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
179,249000.0,42.6,2,1,Chylonia,wtórny,blok,wielka,plastikowe,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,348000.0,50.6,2,p,Wielki Kack,wtórny,blok,inne,plastikowe,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,399000.0,65.9,3,3,Wielki Kack,wtórny,blok,pustak,plastikowe,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182,369000.0,84.1,3,p,Gdynia,wtórny,dom,cegła,0,gazowe,1957,0,0,pełna,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
183,360000.0,49.5,2,p,Obłuże,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,343000.0,61.41,3,p,Działki Leśne,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,337000.0,55.8,3,p,Orłowo,wtórny,0,0,0,0,1980,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
186,340000.0,45.0,2,2,Wielki Kack,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
187,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
190,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
191,2100000.0,98.0,4,3,Orłowo,wtórny,apartamentowiec,0,0,miejskie,2016,wykończenia,0,pełna,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
192,849000.0,163.0,6,p,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
193,439000.0,105.0,4,p,Chwarzno-Wiczlino,pierwotny,szeregowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
194,265000.0,58.0,3,4,Cisowa,wtórny,blok,wielka,0,miejskie,1980,0,0,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
195,259900.0,45.0,2,3,Gdynia,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,255000.0,53.0,3,2,Oksywie,wtórny,blok,wielka,0,miejskie,1980,0,0,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,220000.0,42.5,2,1,Obłuże,wtórny,blok,wielka,0,miejskie,1987,0,0,spółdzielcze,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
198,235000.0,40.0,2,4,Gdynia,wtórny,blok,0,0,elektryczne,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,169000.0,41.2,2,4,Oksywie,wtórny,0,0,0,0,0,0,0,spółdzielcze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,299000.0,55.4,3,3,Grabówek,wtórny,blok,0,0,miejskie,1977,0,0,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
201,198000.0,43.4,2,3,Chylonia,wtórny,blok,wielka,0,miejskie,1978,0,0,pełna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,218000.0,23.0,1,4,Gdynia,wtórny,0,0,0,miejskie,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,315000.0,80.0,4,2,Obłuże,wtórny,blok,wielka,plastikowe,miejskie,1982,zamieszkania,700,pełna,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
204,368000.0,67.0,4,4,Obłuże,wtórny,blok,wielka,plastikowe,miejskie,1978,zamieszkania,500,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
205,956927.0,120.64,5,2,Mały Kack,wtórny,blok,0,0,miejskie,2016,wykończenia,0,pełna,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
206,956927.0,120.64,5,2,Mały Kack,pierwotny,blok,0,0,miejskie,2016,wykończenia,0,pełna,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
207,389870.0,59.98,3,1,Mały Kack,pierwotny,apartamentowiec,inne,0,miejskie,0,wykończenia,0,pełna,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
208,389870.0,59.98,3,1,Mały Kack,wtórny,apartamentowiec,inne,0,miejskie,0,wykończenia,0,pełna,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
209,330000.0,60.01,3,2,Gdynia,wtórny,blok,wielka,0,0,1983,0,0,spółdzielcze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
210,335000.0,50.3,2,3,Pogórze,wtórny,apartamentowiec,silikat,plastikowe,miejskie,2012,zamieszkania,150,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
211,229000.0,53.9,3,4,Witomino,wtórny,0,0,0,0,1970,0,0,spółdzielcze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
212,210000.0,42.2,2,4,Chylonia,wtórny,0,0,0,0,1970,0,0,spółdzielcze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
213,184990.0,37.1,2,2,Pogórze,pierwotny,0,inne,0,miejskie,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,199900.0,38.9,2,3,Pogórze,pierwotny,0,inne,0,miejskie,2017,0,0,pełna,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215,169900.0,35.1,2,1,Pogórze,pierwotny,0,inne,0,miejskie,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,430000.0,62.2,3,2,Redłowo,pierwotny,blok,cegła,plastikowe,miejskie,2000,zamieszkania,600,pełna,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
217,399000.0,87.0,3,2,Karwiny,wtórny,kamienica,cegła,0,gazowe,1998,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
218,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
221,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
222,439000.0,105.0,4,p,Chwarzno-Wiczlino,pierwotny,szeregowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
223,517700.0,69.0,3,p,Wielki Kack,wtórny,blok,pustak,plastikowe,miejskie,2008,0,555,pełna,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
224,590000.0,98.2,4,p,Mały Kack,wtórny,blok,0,0,0,2015,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
225,429000.0,53.1,2,2,Wielki Kack,wtórny,blok,inne,plastikowe,miejskie,2011,zamieszkania,0,pełna,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
226,295000.0,55.4,3,3,Śródmieście,wtórny,0,0,0,0,1977,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,295000.0,55.4,3,3,Działki Leśne,wtórny,0,0,0,0,1977,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,299000.0,55.4,3,3,Grabówek,wtórny,0,0,0,0,1977,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,389000.0,39.0,1,8,Gdynia,wtórny,0,0,plastikowe,miejskie,0,0,195,spółdzielcze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
230,244900.0,51.4,3,1,Pogórze,pierwotny,0,inne,0,miejskie,2018,0,0,pełna,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
231,398000.0,57.1,3,p,Leszczynki,wtórny,blok,0,plastikowe,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233,265000.0,58.0,3,4,Cisowa,wtórny,blok,wielka,0,miejskie,1980,0,0,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
234,255000.0,53.0,3,2,Oksywie,wtórny,blok,wielka,0,miejskie,1980,0,0,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,299000.0,42.0,2,1,Gdynia,wtórny,blok,silikat,plastikowe,miejskie,2008,zamieszkania,300,pełna,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
236,197000.0,31.0,1,3,Gdynia,wtórny,blok,wielka,plastikowe,miejskie,1976,zamieszkania,0,spółdzielcze,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
237,258000.0,46.5,3,1,Obłuże,wtórny,blok,0,plastikowe,miejskie,0,zamieszkania,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
238,330000.0,43.7,2,2,Gdynia,wtórny,blok,0,0,miejskie,2012,zamieszkania,400,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
239,849000.0,163.0,6,p,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
240,1990000.0,84.2,4,3,Orłowo,wtórny,apartamentowiec,inne,0,miejskie,2016,wykończenia,600,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
241,569000.0,87.81,5,1,Mały Kack,pierwotny,apartamentowiec,silikat,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
242,1350000.0,129.7,5,2,Kamienna Góra,wtórny,apartamentowiec,0,0,gazowe,2000,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
243,292130.0,44.6,2,2,Gdynia,pierwotny,0,0,0,0,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,292130.0,44.6,2,2,Gdynia,pierwotny,0,0,0,0,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245,419900.0,86.9,4,p,Pogórze,pierwotny,blok,0,0,0,2017,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
246,192119.0,37.45,2,1,Gdynia,pierwotny,0,0,0,gazowe,2017,0,0,pełna,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
249,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
252,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
253,299000.0,55.0,3,3,Grabówek,wtórny,0,0,0,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254,650000.0,87.0,3,8,Redłowo,wtórny,blok,0,0,miejskie,2006,0,0,pełna,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
255,475000.0,53.9,2,1,Orłowo,wtórny,apartamentowiec,0,0,gazowe,2002,0,0,pełna,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
256,215000.0,39.0,2,p,Obłuże,wtórny,blok,wielka,0,miejskie,1988,0,0,spółdzielcze,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,348411.0,49.42,2,3,Bernadowo,wtórny,blok,cegła,plastikowe,0,2016,wykończenia,0,pełna,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,179900.0,36.6,2,2,Pogórze,pierwotny,blok,0,0,0,2017,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
259,419900.0,86.9,4,p,Pogórze,pierwotny,blok,0,0,0,2017,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
260,439000.0,57.0,3,3,Mały Kack,wtórny,blok,cegła,plastikowe,0,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
261,179900.0,36.6,2,2,Pogórze,pierwotny,blok,0,0,0,2017,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
262,149900.0,29.5,1,p,Gdynia,pierwotny,blok,0,0,0,2017,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
263,370000.0,60.0,3,4,Gdynia,wtórny,blok,wielka,plastikowe,miejskie,1970,zamieszkania,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
264,270000.0,52.0,3,7,Obłuże,wtórny,blok,inne,plastikowe,miejskie,0,zamieszkania,0,pełna,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
265,324000.0,54.0,3,2,Obłuże,wtórny,blok,0,plastikowe,miejskie,1975,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
266,355000.0,63.4,3,2,Dąbrowa,wtórny,blok,0,0,miejskie,1999,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
267,425000.0,85.5,3,1,Obłuże,wtórny,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
